IMG/center_2026_05_05_16_03_03_139.jpg,IMG/left_2026_05_05_16_03_03_139.jpg,IMG/right_2026_05_05_16_03_03_139.jpg,0.0,0.0,0.0,3.432298e-06
IMG/center_2026_05_05_16_03_03_216.jpg,IMG/left_2026_05_05_16_03_03_216.jpg,IMG/right_2026_05_05_16_03_03_216.jpg,0.0,0.0,0.0,5.193308e-06
IMG/center_2026_05_05_16_03_03_297.jpg,IMG/left_2026_05_05_16_03_03_297.jpg,IMG/right_2026_05_05_16_03_03_297.jpg,0.0,0.0,0.0,4.861091e-06
IMG/center_2026_05_05_16_03_03_375.jpg,IMG/left_2026_05_05_16_03_03_375.jpg,IMG/right_2026_05_05_16_03_03_375.jpg,0.0,0.0,0.0,3.502752e-07
IMG/center_2026_05_05_16_03_03_456.jpg,IMG/left_2026_05_05_16_03_03_456.jpg,IMG/right_2026_05_05_16_03_03_456.jpg,0.0,0.0,0.0,2.209491e-05
IMG/center_2026_05_05_16_03_03_536.jpg,IMG/left_2026_05_05_16_03_03_536.jpg,IMG/right_2026_05_05_16_03_03_536.jpg,0.0,0.0,0.0,1.178149e-05
IMG/center_2026_05_05_16_03_03_615.jpg,IMG/left_2026_05_05_16_03_03_615.jpg,IMG/right_2026_05_05_16_03_03_615.jpg,0.0,0.0,0.0,6.790301e-06
IMG/center_2026_05_05_16_03_03_696.jpg,IMG/left_2026_05_05_16_03_03_696.jpg,IMG/right_2026_05_05_16_03_03_696.jpg,0.0,0.0,0.0,4.94914e-07
IMG/center_2026_05_05_16_03_03_775.jpg,IMG/left_2026_05_05_16_03_03_775.jpg,IMG/right_2026_05_05_16_03_03_775.jpg,0.0,0.0,0.0,1.197908e-05
IMG/center_2026_05_05_16_03_03_856.jpg,IMG/left_2026_05_05_16_03_03_856.jpg,IMG/right_2026_05_05_16_03_03_856.jpg,0.0,0.0,0.0,3.000437e-05
IMG/center_2026_05_05_16_03_03_935.jpg,IMG/left_2026_05_05_16_03_03_935.jpg,IMG/right_2026_05_05_16_03_03_935.jpg,0.0,0.0,0.0,6.30049e-06
IMG/center_2026_05_05_16_03_04_015.jpg,IMG/left_2026_05_05_16_03_04_015.jpg,IMG/right_2026_05_05_16_03_04_015.jpg,0.0,0.0,0.0,2.188919e-05
IMG/center_2026_05_05_16_03_04_095.jpg,IMG/left_2026_05_05_16_03_04_095.jpg,IMG/right_2026_05_05_16_03_04_095.jpg,0.0,0.0,0.0,6.453859e-06
IMG/center_2026_05_05_16_03_04_176.jpg,IMG/left_2026_05_05_16_03_04_176.jpg,IMG/right_2026_05_05_16_03_04_176.jpg,0.0,0.0,0.0,1.231754e-05
IMG/center_2026_05_05_16_03_04_256.jpg,IMG/left_2026_05_05_16_03_04_256.jpg,IMG/right_2026_05_05_16_03_04_256.jpg,0.0,0.0,0.0,1.260648e-05
IMG/center_2026_05_05_16_03_04_336.jpg,IMG/left_2026_05_05_16_03_04_336.jpg,IMG/right_2026_05_05_16_03_04_336.jpg,0.0,0.0,0.0,3.209768e-05
IMG/center_2026_05_05_16_03_04_415.jpg,IMG/left_2026_05_05_16_03_04_415.jpg,IMG/right_2026_05_05_16_03_04_415.jpg,0.0,0.0,0.0,1.000548e-06
IMG/center_2026_05_05_16_03_04_496.jpg,IMG/left_2026_05_05_16_03_04_496.jpg,IMG/right_2026_05_05_16_03_04_496.jpg,0.0,0.0,0.0,6.057563e-06
